Time_Index,IOU,Cover_Rate,Delta_Yaw
1686063385.863209,91.96534360189574,100.0,4.850369457918222
1686063192.736726,85.72525478151613,100.0,23.48449188036125
1686062941.7528737,90.36179450072359,100.0,3.976532968013365
1686062840.707153,91.88235294117646,98.08917197452229,6.57103107900815
1686063326.266591,88.94630263249773,100.0,15.277459357729104
1686063116.0992582,88.48276356339139,100.0,18.355164489162814
1686063113.2149498,90.87912087912088,98.06451612903226,10.140233815476419
1686062838.17955,84.5821325648415,91.35802469135803,13.188021948809594
1686063259.147298,16.94768162658071,22.2972972972973,93.15121215127537
1686063277.6558201,87.69185576852465,100.0,6.268305531821802
1686062938.6963558,88.2443433113262,98.07692307692307,7.570265360955824
1686063135.3171468,76.49422400803616,97.31543624161074,1.1714458572460789
1686063294.4431458,87.40452900978158,100.0,0.693448053696977
1686062984.2138798,93.67904695164681,100.0,5.582019738343966
1686062936.7233565,56.999762920815556,100.0,30.102365007908293
1686062840.091103,91.76989292462734,96.20253164556962,9.540504415600651
1686063333.6574795,90.62434600627834,100.0,0.31017544126870455
1686062838.116551,86.13913616880976,91.92546583850931,11.719893345035318
1686063116.4612653,89.12566371681416,100.0,20.663676488432383
1686062939.169871,8.593597691737825,0.0,41.387319483861226
1686063325.0619955,93.22528836326471,100.0,3.9001911153034183
1686063278.3859181,87.63279361125356,100.0,5.545976336519583
1686063214.3797007,85.81879939904631,100.0,0.2504170222389775
1686063145.3011699,82.59337561663142,100.0,2.4373676408613205
1686063178.9148629,50.65254286884766,73.79310344827587,18.495595298831375
1686063338.442823,91.17217187956737,100.0,6.737986607728367
1686063331.9848928,91.34070088701469,100.0,3.7435675681122715
1686062997.568054,90.99409448818898,100.0,8.584711886737553
1686063086.0694876,49.39854803667002,64.90066225165563,47.61481421669647
1686063067.0975046,87.60935035135523,100.0,8.239822632720164
1686063279.7292068,85.03450780966219,100.0,6.341176023443493
1686062949.909973,86.33031479085813,100.0,21.611538482761386
1686062996.6084585,90.98235678501416,100.0,8.719774756894589
1686063068.0868492,81.4136654325143,100.0,0.3752186977185848
1686063215.3147926,86.77161355846135,96.15384615384616,10.801659949960067
1686062838.17955,84.5821325648415,91.35802469135803,13.188021948809594
1686062837.6769414,82.24653722092215,93.08176100628931,14.385922242280841
1686062982.9917338,89.48924176806214,95.59748427672956,9.3089620402453
1686063294.0461469,54.31732168850073,100.0,31.4638803315256
1686063149.832124,90.62131050767415,100.0,4.997072942292892
1686063259.872626,82.96806512210394,96.81528662420382,8.332190740873852
1686063151.7674973,86.6951856148492,88.27586206896552,1.5921927672360774
1686063280.4722078,89.64963503649635,100.0,1.7135819489868405
1686063131.7100463,91.08275610645279,100.0,8.548486088430803
1686063275.2086976,92.89857122648182,99.36305732484077,7.994235925641271
1686063133.9738452,71.32798628543439,100.0,1.4424906415547398
1686063068.3258483,84.37070488906342,100.0,3.0349268530147935
1686062955.0089374,94.43590306757449,100.0,4.666149092618952
1686063135.0351462,73.8492696698171,100.0,1.1092268822815687
1686063117.2379732,82.35529474526541,100.0,18.819549198480757
1686063379.9302077,90.74183102737709,100.0,5.4346458951509335
1686062836.634323,81.0308511956387,96.68874172185431,20.502485509112432
1686062936.3773565,91.01250618243482,100.0,17.582860521121468
1686063105.6130044,75.34915254237288,97.94520547945206,15.742681749733952
1686063383.9402068,91.62080856996111,100.0,3.817793045746445
1686062835.7313244,49.1798736562119,71.23287671232876,43.666364187092384
1686063339.6595333,90.74707727402338,100.0,0.27128640316380187
1686062954.5669363,57.995372061868224,77.85234899328859,22.31086962308295
1686063192.5811644,87.60802799800014,100.0,20.8628546262002
1686062805.869727,9.528842635879506,8.609271523178808,42.633940951529894
1686063148.3649244,90.3528889546497,100.0,5.974826733364483
1686063355.6292078,91.20781527531084,100.0,5.095242654416966
1686063173.7075112,92.12528625249317,100.0,4.6556595524821445
1686063333.5454807,44.620304623556834,68.4931506849315,35.411642615435866
1686062887.3485532,44.980974328742164,68.02721088435374,43.65672612041249
1686063386.8252072,91.64454277286136,100.0,3.1385020851687924
1686063132.6589434,13.934842973913725,8.0,61.29772623063355
1686063338.9485316,91.22550453348933,100.0,4.603411543489248
1686063331.7638958,90.35640950425345,100.0,11.156632203648686
1686062951.204935,52.3904868877277,100.0,11.796354577891
1686062952.6399353,92.77983285381559,100.0,2.830102996310826
1686063180.7742712,88.19231331287448,100.0,11.872389706547086
1686063386.8252072,91.64454277286136,100.0,3.1385020851687924
1686063274.699095,83.46451774112944,92.21556886227546,8.136403440627127
1686063117.8401306,84.24674674674675,100.0,0.3496503280860917
1686063089.2510548,91.41292442497262,100.0,5.736767000362343
1686063081.6137195,88.57538994800693,100.0,12.600597473909415
1686062887.1135528,84.92967180174146,93.5064935064935,23.407106380638723
1686063180.8842702,87.55040692132854,100.0,11.622637001353322
1686063278.5589263,88.77357111533402,100.0,5.545976336519583
1686063257.4056392,81.75495249332423,91.35802469135803,20.582534251220526
1686063357.432208,92.96852015298617,100.0,3.372982138658868
1686063340.8921626,57.8662150719729,100.0,26.983518330890817
1686062937.0833557,87.53795197350263,100.0,20.04064571720893
1686062843.0874376,94.07801418439716,99.375,4.9296935872419105
1686063090.0591657,91.31462333825702,100.0,5.7192892488635705
1686062984.3388798,79.57969363210533,91.875,7.6902478545817
1686063191.6180587,82.78967522337257,99.31506849315068,0.5509039792185771
1686062998.578615,82.05028005731405,95.36423841059603,23.483234711745204
1686062942.8099172,29.10411622276029,32.87671232876712,93.02600782850661
1686063293.5730224,89.86471663619744,100.0,20.053440710451405
1686063067.5198479,86.11784848052504,100.0,3.5233893012326756
1686062839.081561,90.72021195008017,96.85534591194968,8.642995953888851
1686063275.6496954,93.26091617237189,99.36305732484077,7.873123293183494
1686062940.8728707,88.19284064665128,100.0,13.391836040335567
1686063118.6781306,91.5052347815184,99.37106918238993,4.9719457380265215
1686063125.0662465,42.86166508388731,96.05263157894737,5.798791479488705
1686062950.9819367,79.81237382733643,100.0,6.523396645617863
1686062838.17955,84.5821325648415,91.35802469135803,13.188021948809594
1686063355.9132073,91.42373380447584,100.0,4.722767480461573
1686063082.7385461,67.54858346991337,84.4155844155844,27.82401789193798
1686062840.3751037,92.5261688764829,97.46835443037975,7.940816763001224
1686062953.8569396,94.84033116499113,100.0,4.77343693577544
1686063295.1352844,75.4364912701746,100.0,6.063366534752085
1686063381.859208,91.63732394366197,100.0,4.6009680076608035
1686063112.9149451,90.27512939253609,96.81528662420382,10.598883811611552
1686063280.1262062,5.008088211019775,0.0,25.30287824973136
1686062985.077805,93.45683327507864,100.0,5.491242545163881
1686063115.4795494,93.7759336099585,100.0,14.395758117916573
1686063176.34153,92.60680292186233,100.0,3.4109915173657837
1686062999.2566178,80.54084720121028,92.20779220779221,20.907212371351633
1686063194.0708165,43.068391866913124,53.191489361702125,28.289127063782683
1686063214.6017008,76.7851698274285,100.0,0.476025766023367
1686063115.735258,65.5746981891348,100.0,20.12726329681641
1686062886.3735552,92.79619527206602,100.0,13.216782669724745
1686063324.793996,92.74478094678035,100.0,3.5598960511009197
1686063068.5168498,84.87164787566087,100.0,0.7304346410333321
1686063172.751602,91.47995283018868,100.0,4.8026981124294155
1686062838.6405678,89.32595779553371,94.9685534591195,11.332774644044497
1686063259.8096256,83.31895489277792,97.46835443037975,9.137073214315922
1686062956.4519362,86.19469026548673,100.0,6.877114219863481
1686062836.0803227,84.33561867450211,98.63013698630137,23.48175402200897
1686062980.3326294,95.11462682194389,100.0,4.102967744824701
1686063111.8593235,87.39528795811519,97.46835443037975,9.610237453534435
1686063151.134848,87.65441176470588,100.0,3.6936396055755876
1686062983.9918795,30.349140690402326,45.033112582781456,31.64023994439108
1686063087.3064897,89.48384329425222,100.0,8.195174193881893
1686062997.6910594,89.07447973713035,100.0,20.168744061694046
1686062985.313808,93.97761088281139,100.0,5.374838213832373
1686062957.4659357,94.87645348837209,100.0,5.527334586839238
1686063082.357719,80.97833055519939,100.0,22.07748548203546
1686063295.1352844,75.4364912701746,100.0,6.063366534752085
1686063256.7286398,93.30498702796194,100.0,10.07708961585032
