Time_Index,IOU,Cover_Rate,Delta_Yaw
1686063130.4147496,38.063875385499976,53.086419753086425,19.005736182270613
1686062969.0902333,91.31882770870338,100.0,0.3794367014189812
1686062927.507355,91.06653837613796,100.0,1.5074357587749743
1686062808.0030208,83.58082030483416,92.3076923076923,16.097959303590446
1686062821.5811546,71.24426414843387,84.27672955974843,15.019089316235178
1686062859.5512,78.50238257317903,88.62275449101796,6.000955405416965
1686063032.5384867,89.27988121752041,95.70552147239265,11.294587445726718
1686063098.7334378,79.49213359094674,92.40506329113924,6.814352889409742
1686062830.2729177,91.82646035389057,100.0,5.322750707768244
1686062929.379356,92.23293768545993,100.0,0.3819662047290246
1686063358.9912102,88.16938300349243,99.37106918238993,5.015697583104971
1686063359.2932084,88.22633297062023,100.0,2.946287189616319
1686063108.446839,86.880023169937,97.40259740259741,9.431878718873378
1686063011.4400797,68.50336061755506,84.81012658227847,11.115698373205568
1686063204.1426873,61.32040741195238,76.25,11.379213914876665
1686062900.1175814,25.252189796172527,39.85507246376812,46.269106526902874
1686063193.4872377,28.02057768548235,42.5,52.530304998719004
1686062963.5357273,88.99759071329488,100.0,1.441099292122148
1686063029.721456,26.547139780919387,38.46153846153847,31.98021418283897
1686062880.218487,92.05760095011877,100.0,3.908544294459459
1686063143.8545249,91.55748564698955,100.0,1.6399356061067256
1686062865.939797,92.7052127022169,100.0,3.908544294459459
1686062819.3178196,82.73601072945385,94.8051948051948,7.473934451167408
1686062875.6754146,92.58064516129032,100.0,2.0367993291707074
1686063116.936974,78.47617814603832,88.88888888888889,23.466524503206713
1686063105.6130044,84.33366519698478,100.0,6.821024413679912
1686062824.13985,89.61048578199052,100.0,1.9341937170447394
1686062928.5513566,91.34246979074565,100.0,0.0
1686063358.816212,91.5576346758278,100.0,1.6326917917743609
1686063237.0375519,74.31625711509093,88.46153846153845,17.117195236165948
1686063126.8349557,41.01765316718588,60.9271523178808,43.8542371618249
1686063308.2617733,87.95061027533352,100.0,0.3794367014189812
1686063002.7919638,56.6227615805831,65.26946107784431,5.6166747709639715
1686063065.5035028,88.1439202369771,100.0,14.121000476387586
1686063324.604154,89.94608771674196,100.0,8.826370954227924
1686063281.660761,89.2859716117876,95.06172839506173,6.237243432371125
1686062997.0160532,85.01917044266295,93.25153374233128,16.628854916289324
1686063197.5407834,79.9270575282136,86.41975308641975,14.16029439059667
1686062981.214683,91.20353597565393,100.0,4.37436410642225
1686063102.4396892,87.7468646388929,100.0,3.2795401490934495
1686062916.522322,87.4910803482232,92.16867469879519,8.56367010871979
1686062811.598795,79.4164419553343,91.82389937106919,5.787634073618866
1686062862.5604112,92.35960110969484,100.0,3.1497041701909034
1686062895.8065536,88.93063583815028,92.81437125748504,8.493303698431133
1686063218.0076416,46.47630619684083,65.0,9.656499987540673
1686063039.8720012,74.69822644817587,89.63414634146342,13.628068187000647
1686062962.5929806,90.00071730865791,93.41317365269461,6.000955405416965
1686063078.7658043,58.472062473515344,74.69135802469135,13.952477768084943
1686063166.8727489,92.26761926025155,100.0,2.181706886462962
1686063205.0482671,91.80230837525896,100.0,0.0
1686063336.0227342,90.46781052940314,96.875,4.317186784386695
1686063278.44792,72.78688524590164,99.37888198757764,7.73002828397394
1686063355.284209,66.9281718217478,86.09271523178808,14.334443972813956
1686062859.8798397,92.69296997828855,100.0,3.908544294459459
1686063189.358809,91.86726909117843,100.0,4.616352093551011
1686063245.0341458,69.7521222410866,84.71337579617835,20.640071288921437
1686063036.1830003,88.28967642526965,94.54545454545455,11.5374941144654
1686062978.103492,91.524048391856,100.0,0.3515034398733512
1686063243.5461311,83.90584773813902,96.02649006622516,13.425809249714684
1686062910.8966486,89.818658509941,92.21556886227546,8.88242310067123
1686063010.7415698,75.45355340335561,87.1951219512195,11.282452485953158
1686063105.7240946,85.75722874320068,100.0,3.1995397095625653
1686063140.2056818,91.79016004742145,100.0,1.0462643670359941
1686063358.9912102,88.16938300349243,99.37106918238993,5.015697583104971
1686063018.6107767,86.7300987797792,93.41317365269461,8.506728201351622
1686063384.5982075,49.08141003559536,66.2420382165605,30.91657691946216
