Time_Index,IOU,Cover_Rate,Delta_Yaw
1685429691.5974758,28.182936833470055,50.0,25.349176427896815
1685429617.2910504,13.666441085795924,20.97902097902098,40.387658685866576
1685429518.5935423,48.39937434827946,68.38709677419355,4.854075060052775
1685429567.9877934,61.23632329955125,100.0,0.1663739027090997
1685429221.2078288,79.7504215851602,94.5578231292517,14.420392016957424
1685429518.2785394,33.967562611037884,89.47368421052632,19.03386862704128
1685429577.8915548,37.55779432520562,63.46153846153846,15.602140220224861
1685429117.4824364,8.904980164079653,0.0,9.47066990057689
1685429220.57783,73.18477716574863,94.23076923076923,7.716192696509616
1685429212.462785,75.88632914884812,100.0,1.5907196621878168
1685429152.111427,7.201807512473719,2.73972602739726,56.126684337069904
1685429212.1027853,62.243068833652,99.34640522875817,0.3359760914937914
1685429220.57783,73.18477716574863,94.23076923076923,7.716192696509616
1685429569.0144992,61.97608406812417,86.89655172413792,9.6733554324035
1685429501.417865,56.53045580517719,80.79470198675497,5.085472330711682
1685429692.7620728,24.732080723729993,37.58389261744966,21.221347120280026
1685429500.1936722,26.040763226366003,42.58064516129032,72.72173532846286
1685429115.004182,58.849213469705134,100.0,22.724412722660013
1685429692.4441051,15.452251078726695,19.17808219178082,35.1080044188015
1685429114.5151808,76.18737800910866,100.0,7.3936597949791345
1685429549.2087343,68.03232825613927,86.89655172413792,12.524510095934772
1685429547.508987,61.143208358942836,96.64429530201343,8.557058192719525
1685429083.3046858,47.08029197080292,67.58620689655173,13.038197915901245
1685429437.9493055,17.78125357646969,13.380281690140844,12.473615305074322
1685429501.417865,56.53045580517719,80.79470198675497,5.085472330711682
1685429447.3093286,57.079380329050075,99.33333333333333,3.563250124814834
1685429578.1412368,66.64983908626239,100.0,3.8082651659305826
1685429544.179132,68.89060787726423,89.04109589041096,24.39030706246793
1685429549.3367343,81.7377155873739,98.66666666666667,6.917765173024242
1685429519.4061682,77.77777777777779,100.0,1.7205502158802193
1685429448.5083282,38.90443615257048,61.224489795918366,18.22884978553789
1685429267.9366567,47.73295454545455,76.02739726027397,0.39513704250748544
1685429117.2754366,3.0173871862526216,0.0,48.8248692794849
1685429568.8384979,58.971236372071445,86.75496688741721,6.73946059400023
1685429501.292866,43.73397435897436,64.51612903225806,8.7003847081907
1685429117.1484375,4.085240106059118,0.0,67.31010409738911
1685429152.649424,17.660025434506146,22.58064516129032,2.8741556016447576
1685429083.7446868,45.71444556338816,66.45569620253164,53.19375420173487
1685429246.426993,41.96405039270466,86.48648648648648,24.860759150724075
1685429568.429498,24.49241633897761,41.72185430463576,7.19316857913119
1685429439.2403054,1.6095784034111766,0.0,57.57003438460065
1685429519.9081686,91.85586641277281,100.0,1.2676503820830036
1685429577.0835543,17.089806744979157,33.093525179856115,35.707164853482624
1685429448.1923292,26.880535661312877,37.24137931034483,20.584281330404675
1685429109.7670226,13.890375983198123,17.46031746031746,25.20759069622942
1685429549.7767358,36.50809976857804,58.9041095890411,4.007804542372329
1685429447.6843307,28.173095192855786,47.26027397260274,34.32493446456812
1685429692.3810735,15.891268132136036,20.54794520547945,37.811032397006095
1685429220.4498308,86.58191160002634,100.0,4.771098446637494
1685429447.3093286,57.079380329050075,99.33333333333333,3.563250124814834
1685429518.7205408,50.79720716965402,97.35099337748345,11.988259468221239
1685429692.635074,18.084196115341832,24.324324324324326,26.032763461033355
1685429152.4124238,7.243879675497164,0.0,41.26490850601918
1685429323.7186775,60.08517466979385,91.78082191780823,1.4594493549922753
1685429447.7483354,28.741399082568808,49.31506849315068,32.618492273255356
1685429549.949735,42.404241506167494,67.56756756756756,0.020116133471035184
1685429446.9938195,51.067815661296365,78.66666666666666,0.6146051294248897
1685429568.429498,24.49241633897761,41.72185430463576,7.19316857913119
1685429449.1193285,20.582495120852727,40.0,42.29945574325839
1685429549.146735,74.36859851135569,91.8918918918919,12.72223023453812
1685429211.299787,8.524335251127352,8.275862068965518,57.36498333841954
1685429221.01783,82.00432490877145,100.0,12.939770924156194
1685429084.310687,32.31597845601436,52.702702702702695,12.402568681244349
1685429152.1754262,5.787871256368833,0.0,54.516884782703144
1685429692.5080764,15.504067044614247,17.80821917808219,31.83929717643389
1685429084.1206853,25.12643569504183,42.42424242424242,16.806674795407265
1685429152.901426,34.107542183370605,52.702702702702695,14.50574051343655
1685429693.267674,20.54753668137898,0.0,15.106401312906577
1685429616.722838,23.608584939978176,43.24324324324324,41.707509698248174
1685429117.0244358,9.58065709385614,12.32876712328767,27.577749890491425
1685429547.4609873,55.48671511974265,97.35099337748345,11.797178482733957
1685429617.9736464,41.86560100956988,67.54966887417218,5.863287832367177
1685429578.3952374,75.3997958489282,100.0,0.595815422666143
1685429577.146555,16.881932836954867,31.690140845070424,51.0102886083276
1685429519.2831676,66.68683080273425,91.21621621621621,4.081222220404003
1685429501.6678653,63.78807618338607,89.72602739726028,4.793886353951098
1685429246.426993,41.96405039270466,86.48648648648648,24.860759150724075
1685429447.4333289,40.45104707356363,93.75,5.003158467852323
1685429617.4831345,11.493046444502756,9.58904109589041,35.06361005657167
1685429519.5311682,89.78257780304106,100.0,1.9414863909143725
1685429501.6678653,63.78807618338607,89.72602739726028,4.793886353951098
1685429617.5306468,12.859176058776011,10.666666666666668,4.963936860675438
1685429110.4440243,16.541727065645063,25.352112676056336,77.97862381231862
1685429221.2078288,79.7504215851602,94.5578231292517,14.420392016957424
1685429084.4386861,43.582711715664765,69.17808219178082,7.877699671866825
1685429083.2416883,38.30164279898462,56.33802816901409,13.061099053792718
1685429268.0482464,60.34025765887937,90.41095890410958,1.854586397499748
1685429212.0397866,52.81161354914067,79.74683544303798,2.6246866564321816
1685429568.6664977,35.43141381289458,67.74193548387096,7.905544635195171
1685429117.8634381,75.07555913761837,98.66666666666667,21.558807258078883
1685429617.1630478,16.153669020571076,25.657894736842106,6.893603071745045
1685429578.1412368,66.64983908626239,100.0,3.8082651659305826
1685429518.2165382,55.885983615755805,70.58823529411765,15.885658211733302
1685429692.1950731,17.93262612357276,27.586206896551722,42.98610125681447
1685429212.150785,33.26776617743481,52.980132450331126,16.520587065265676
1685429117.5464396,14.483278853407091,8.333333333333332,11.583418604687077
1685429617.0380476,17.514466169963313,31.372549019607842,16.966109036341066
1685429577.525554,18.023209915528536,26.490066225165563,1.4995328088344086
1685429568.603498,46.97505352785939,86.36363636363636,5.285003130142027
1685429577.4625607,17.90607428526174,30.405405405405407,14.208456722926424
1685429617.7226453,22.073388891312884,33.33333333333333,0.3533783899627989
1685429616.722838,23.608584939978176,43.24324324324324,41.707509698248174
1685429117.1484375,4.085240106059118,0.0,67.31010409738911
1685429569.0144992,61.97608406812417,86.89655172413792,9.6733554324035
1685429547.508987,61.143208358942836,96.64429530201343,8.557058192719525
1685429212.2757852,69.95010873736727,100.0,3.1188250635089543
1685429323.6076417,47.92424931756142,76.71232876712328,5.128191041852839
1685429554.6467078,48.005509958101364,77.24137931034483,1.9233324880061453
1685429501.6678653,63.78807618338607,89.72602739726028,4.793886353951098
1685429221.1448298,80.34969737726966,97.26027397260275,14.849182315954677
1685429221.0818288,82.11123876461444,100.0,13.998190044577841
1685429518.8445418,23.73714180749449,39.61038961038961,13.625538813754591
1685429211.4888015,4.848263920532216,0.0,73.09554728837934
1685429117.8634381,75.07555913761837,98.66666666666667,21.558807258078883
1685429543.3733716,6.679861454725383,2.7027027027027026,75.40106953509752
1685429544.0530398,51.74068933610918,83.78378378378379,17.091158739097963
1685429616.7858508,22.39239077865549,43.35664335664335,24.828247931284523
1685429448.2553296,31.041733327238653,47.22222222222222,17.64199135961308
1685429110.0970235,28.213610586011338,38.028169014084504,33.34914594583896
1685429212.338785,76.17584179583112,100.0,4.6136130058760925
1685429568.9664996,53.0423430582359,78.0,7.968121332263363
1685429692.3810735,15.891268132136036,20.54794520547945,37.811032397006095
1685429543.5003684,5.258104778058693,0.0,21.999925950441494
