Time_Index,IOU,Cover_Rate,Delta_Yaw
1686063297.4488618,84.1683638832315,100.0,4.473163765988482
1686063070.4229054,90.83303792981212,100.0,2.159999895125019
1686063183.1090379,71.60879260911118,84.472049689441,24.8487028736535
1686063128.2370245,86.45331276910224,96.93251533742331,5.753674822332308
1686063127.4509552,61.21442515154628,88.02816901408451,8.628493514018189
1686063083.880137,82.93246103521263,89.57055214723927,12.983493389557392
1686063000.4418406,83.72454934509143,98.78048780487805,3.7968091878975483
1686063327.7489815,73.98631737026531,86.89655172413792,10.544788014761012
1686062888.8405528,72.75042444821732,89.1156462585034,17.319188202778516
1686062838.17955,11.694329446617797,3.821656050955414,72.41901578675125
1686062952.7039347,91.71670305676855,98.13664596273291,7.680397436939473
1686062836.791941,46.56504381189402,66.66666666666666,30.185580020296616
1686062951.4869363,76.90280576654783,100.0,5.559947263309551
1686063069.7098835,60.35075819969963,82.01438848920863,8.280371944638059
1686062944.7659347,80.8288496028696,93.0379746835443,1.107739718831208
1686063295.8152862,80.21546403321737,95.68345323741008,6.357011248428368
1686063128.173023,87.64919564089257,96.7948717948718,10.333513467464522
1686062943.960874,87.84266984505363,100.0,0.36402822191555206
1686063334.900148,79.48653092196788,92.5,2.328932415012498
1686063260.0436263,24.86635861194165,38.41059602649007,30.857653357967305
1686063260.7046254,68.24907133413083,98.76543209876543,0.49931936851435627
1686063259.6348956,47.80980221988764,75.17241379310344,4.275803869802429
1686062938.0333552,72.99621979948502,92.25352112676056,1.3097162368159763
1686062836.3023238,77.41553052756373,88.27160493827161,29.663781780526413
1686062939.04287,88.34982650044981,91.875,12.21235072154385
1686063070.3589048,92.01588314543005,100.0,1.7046286569707956
1686062837.7865524,31.930417975356367,50.993377483443716,37.39180832721248
1686062944.4198925,84.89065606361828,92.20779220779221,8.745223578830077
1686063215.7117925,48.43120387558292,68.11594202898551,16.481580076341512
1686063084.4541383,66.07940446650124,97.53086419753086,3.331245068901064
1686062836.744943,64.70096194061063,88.65248226950354,1.0933725310032305
1686063134.3058457,68.74776812284253,96.07843137254902,3.325251693063981
1686063214.6497,59.86479097280907,74.28571428571429,1.47122315057462
1686063070.1839058,80.95091077493053,90.57971014492753,6.628179903079936
1686062838.6405678,55.2123136537323,84.61538461538461,19.124760029694077
1686062944.1028762,19.637410466431337,0.0,70.57844380142113
1686063128.173023,87.64919564089257,96.7948717948718,10.333513467464522
1686062944.1668725,5.8442439454582455,0.0,70.2126459135172
1686063341.73216,88.16673251679178,91.82389937106919,6.159585846060297
1686063260.308627,81.60490704439106,95.0,11.258109243296063
1686063000.4418406,83.72454934509143,98.78048780487805,3.7968091878975483
1686062951.267937,81.95862068965518,98.59154929577466,16.671169508458938
1686062943.960874,87.84266984505363,100.0,0.36402822191555206
1686063295.9262981,27.564248351148514,46.478873239436616,29.26152004619471
1686063118.0781307,56.36829956399077,82.09876543209876,30.28034028250676
1686062837.077944,55.54850673433535,77.6978417266187,1.4293087655061285
1686063327.9209778,62.888557776293474,85.3146853146853,14.350659655605632
1686063082.8335483,57.916576848458725,76.96969696969697,26.01292784803788
1686063341.194159,87.78372032350639,96.17834394904459,0.1722375590755727
1686063118.50513,76.00559260055925,86.7132867132867,5.525914162880061
1686063260.8776264,85.03794238130415,98.11320754716981,2.6246866564321816
1686063183.0620382,7.6423385555980134,0.0,35.89184941801978
1686063259.4138935,45.19185220274751,64.02877697841727,1.5174141250121198
1686063296.179285,5.301664001088917,0.0,68.01853307478859
1686063082.7855468,79.08756525866161,90.0,29.601413903945936
1686062888.0295527,49.296226919989294,78.37837837837837,2.594614864814234
1686063297.4488618,84.1683638832315,100.0,4.473163765988482
1686063127.8440232,57.22087077396614,83.45323741007195,15.227089653043711
1686062836.744943,64.70096194061063,88.65248226950354,1.0933725310032305
1686063260.814627,83.6848635235732,100.0,2.5904535499995447
1686062999.890839,46.95161924741051,65.46762589928058,12.462294455936584
1686062999.3206167,42.13968221529658,60.49382716049383,29.413848583829182
1686063214.8727922,75.23618984105813,92.99363057324841,28.509840871733296
1686063086.6724906,72.84899737331027,86.41975308641975,10.397632088426777
1686063000.1908405,24.032906595184176,35.57046979865772,57.93345005343446
1686063295.1982841,67.35387770521885,83.75,35.11424846016524
1686062951.6599357,30.76087428844566,58.9041095890411,0.2930857823106204
1686063083.3735478,71.0183698947744,82.09876543209876,20.47950802290573
1686063296.0532846,64.85209641917646,89.1025641025641,23.834650645967102
1686062999.890839,46.95161924741051,65.46762589928058,12.462294455936584
1686063259.5868938,11.967865455364517,8.280254777070063,78.34242959546991
1686062938.8228748,74.6046091278807,89.65517241379311,2.2912532685795
1686063194.3548148,46.917632577700275,66.66666666666666,9.066873056348804
1686062889.2365527,84.59442332065906,95.0,9.485040861755198
1686063260.7046254,68.24907133413083,98.76543209876543,0.49931936851435627
1686063340.9401586,90.078125,95.59748427672956,1.8103002346849355
1686062836.791941,46.56504381189402,66.66666666666666,30.185580020296616
1686062952.0529368,22.68188921687793,32.31707317073171,18.743353995982485
1686063335.4551468,88.1638418079096,100.0,2.1744797046867412
1686063083.7065477,72.14937458456704,83.63636363636363,13.26543904305085
